HGNC ID	Approved symbol	Ensembl gene ID	Ensembl ID(supplied by Ensembl)	NCBI Gene ID(supplied by NCBI)
HGNC:53143	SLC12A5-AS1	ENSG00000204044	ENSG00000204044	109729184
HGNC:10914	SLC12A6	ENSG00000140199	ENSG00000140199	9990
HGNC:10915	SLC12A7	ENSG00000113504	ENSG00000113504	10723
HGNC:15595	SLC12A8	ENSG00000221955	ENSG00000221955	84561
HGNC:17435	SLC12A9	ENSG00000146828	ENSG00000146828	56996
HGNC:40807	SLC12A9-AS1	ENSG00000236305	ENSG00000236305	105375430
HGNC:10916	SLC13A1	ENSG00000081800	ENSG00000081800	6561
HGNC:10917	SLC13A2	ENSG00000007216	ENSG00000007216	9058
HGNC:14430	SLC13A3	ENSG00000158296	ENSG00000158296	64849
HGNC:15827	SLC13A4	ENSG00000164707	ENSG00000164707	26266
HGNC:23089	SLC13A5	ENSG00000141485	ENSG00000141485	284111
HGNC:10918	SLC14A1	ENSG00000141469	ENSG00000141469	6563
HGNC:10919	SLC14A2	ENSG00000132874	ENSG00000132874	8170
HGNC:51125	SLC14A2-AS1	ENSG00000267097	ENSG00000267097	101927980
HGNC:10920	SLC15A1	ENSG00000088386	ENSG00000088386	6564
HGNC:10921	SLC15A2	ENSG00000163406	ENSG00000163406	6565
HGNC:18068	SLC15A3	ENSG00000110446	ENSG00000110446	51296
HGNC:23090	SLC15A4	ENSG00000139370	ENSG00000139370	121260
HGNC:33455	SLC15A5	ENSG00000188991	ENSG00000188991	729025
HGNC:10922	SLC16A1	ENSG00000155380	ENSG00000155380	6566
HGNC:49445	SLC16A1-AS1	ENSG00000226419	ENSG00000226419	100506392
HGNC:48931	SLC16A1P1	ENSG00000242280	ENSG00000242280	100422547
HGNC:10923	SLC16A2	ENSG00000147100	ENSG00000147100	6567
HGNC:10924	SLC16A3	ENSG00000141526	ENSG00000141526	9123
HGNC:10925	SLC16A4	ENSG00000168679	ENSG00000168679	9122
HGNC:10926	SLC16A5	ENSG00000170190	ENSG00000170190	9121
HGNC:10927	SLC16A6	ENSG00000108932	ENSG00000108932	9120
HGNC:48932	SLC16A6P1	ENSG00000232457	ENSG00000232457	440459
HGNC:10928	SLC16A7	ENSG00000118596	ENSG00000118596	9194
HGNC:16270	SLC16A8	ENSG00000100156	ENSG00000100156	23539
HGNC:23520	SLC16A9	ENSG00000165449	ENSG00000165449	220963
HGNC:17027	SLC16A10	ENSG00000112394	ENSG00000112394	117247
HGNC:23093	SLC16A11	ENSG00000174326	ENSG00000174326	162515
HGNC:23094	SLC16A12	ENSG00000152779	ENSG00000152779	387700
HGNC:51205	SLC16A12-AS1	ENSG00000234452	ENSG00000234452	101926906
HGNC:31037	SLC16A13	ENSG00000174327	ENSG00000174327	201232
HGNC:26417	SLC16A14	ENSG00000163053	ENSG00000163053	151473
HGNC:43809	SLC16A14P1	ENSG00000213708	ENSG00000213708	100128685
HGNC:10929	SLC17A1	ENSG00000124568	ENSG00000124568	6568
HGNC:10930	SLC17A2	ENSG00000112337	ENSG00000112337	10246
HGNC:10931	SLC17A3	ENSG00000124564	ENSG00000124564	10786
HGNC:10932	SLC17A4	ENSG00000146039	ENSG00000146039	10050
HGNC:10933	SLC17A5	ENSG00000119899	ENSG00000119899	26503
HGNC:16703	SLC17A6	ENSG00000091664	ENSG00000091664	57084
HGNC:16704	SLC17A7	ENSG00000104888	ENSG00000104888	57030
HGNC:20151	SLC17A8	ENSG00000179520	ENSG00000179520	246213
HGNC:16192	SLC17A9	ENSG00000101194	ENSG00000101194	63910
HGNC:10934	SLC18A1	ENSG00000036565	ENSG00000036565	6570
HGNC:10935	SLC18A2	ENSG00000165646	ENSG00000165646	6571
HGNC:10936	SLC18A3	ENSG00000187714	ENSG00000187714	6572
HGNC:21573	SLC18B1	ENSG00000146409	ENSG00000146409	116843
HGNC:10937	SLC19A1	ENSG00000173638	ENSG00000173638	6573
HGNC:10938	SLC19A2	ENSG00000117479	ENSG00000117479	10560
HGNC:16266	SLC19A3	ENSG00000135917	ENSG00000135917	80704
HGNC:10946	SLC20A1	ENSG00000144136	ENSG00000144136	6574
HGNC:20051	SLC20A1P1	ENSG00000223506	ENSG00000223506	192127
HGNC:42539	SLC20A1P2	ENSG00000273894	ENSG00000273894	192128
HGNC:42538	SLC20A1P3	ENSG00000258706	ENSG00000258706	646052
HGNC:10947	SLC20A2	ENSG00000168575	ENSG00000168575	6575
HGNC:10948	SLC20A3			
HGNC:10949	SLC20A4			
HGNC:10950	SLC21A1			
HGNC:10957	SLC21A4			
HGNC:10958	SLC21A5			
HGNC:10960	SLC21A7			
HGNC:10951	SLC21A10			
HGNC:10954	SLC21A13			
HGNC:10963	SLC22A1	ENSG00000175003	ENSG00000175003	6580
HGNC:10966	SLC22A2	ENSG00000112499	ENSG00000112499	6582
HGNC:10967	SLC22A3	ENSG00000146477	ENSG00000146477	6581
HGNC:10968	SLC22A4	ENSG00000197208	ENSG00000197208	6583
HGNC:10969	SLC22A5	ENSG00000197375	ENSG00000197375	6584
HGNC:10970	SLC22A6	ENSG00000197901	ENSG00000197901	9356
HGNC:10971	SLC22A7	ENSG00000137204	ENSG00000137204	10864
HGNC:10972	SLC22A8	ENSG00000149452	ENSG00000149452	9376
HGNC:16261	SLC22A9	ENSG00000149742	ENSG00000149742	114571
HGNC:18057	SLC22A10	ENSG00000184999	ENSG00000184999	387775
HGNC:18120	SLC22A11	ENSG00000168065	ENSG00000168065	55867
HGNC:17989	SLC22A12	ENSG00000197891	ENSG00000197891	116085
HGNC:8494	SLC22A13	ENSG00000172940	ENSG00000172940	9390
HGNC:8495	SLC22A14	ENSG00000144671	ENSG00000144671	9389
HGNC:20301	SLC22A15	ENSG00000163393	ENSG00000163393	55356
HGNC:20302	SLC22A16	ENSG00000004809	ENSG00000004809	85413
HGNC:23095	SLC22A17	ENSG00000092096	ENSG00000092096	51310
HGNC:10964	SLC22A18	ENSG00000110628	ENSG00000110628	5002
HGNC:10965	SLC22A18AS	ENSG00000254827	ENSG00000254827	5003
HGNC:29867	SLC22A20P	ENSG00000197847	ENSG00000197847	440044
HGNC:21106	SLC22A23	ENSG00000137266	ENSG00000137266	63027
HGNC:28542	SLC22A24	ENSG00000197658	ENSG00000197658	283238
HGNC:32935	SLC22A25	ENSG00000196600	ENSG00000196600	387601
HGNC:27091	SLC22A31	ENSG00000259803	ENSG00000259803	146429
HGNC:10974	SLC23A1	ENSG00000170482	ENSG00000170482	9963
HGNC:10973	SLC23A2	ENSG00000089057	ENSG00000089057	9962
HGNC:20601	SLC23A3	ENSG00000213901	ENSG00000213901	151295
HGNC:20602	SLC23A4P	ENSG00000276067		641842
HGNC:10975	SLC24A1	ENSG00000074621	ENSG00000074621	9187
HGNC:10976	SLC24A2	ENSG00000155886	ENSG00000155886	25769
HGNC:10977	SLC24A3	ENSG00000185052	ENSG00000185052	57419
HGNC:40540	SLC24A3-AS1	ENSG00000179447		100130264
HGNC:10978	SLC24A4	ENSG00000140090	ENSG00000140090	123041
HGNC:20611	SLC24A5	ENSG00000188467	ENSG00000188467	283652
HGNC:10979	SLC25A1	ENSG00000100075	ENSG00000100075	6576
HGNC:43845	SLC25A1P1	ENSG00000254479	ENSG00000254479	100131457
HGNC:43847	SLC25A1P2	ENSG00000234467	ENSG00000234467	100133079
HGNC:43846	SLC25A1P3	ENSG00000213645	ENSG00000213645	644159
HGNC:43848	SLC25A1P4	ENSG00000261608	ENSG00000261608	100132355
HGNC:43849	SLC25A1P5	ENSG00000267323	ENSG00000267323	642290
HGNC:22921	SLC25A2	ENSG00000120329	ENSG00000120329	83884
HGNC:10989	SLC25A3	ENSG00000075415	ENSG00000075415	5250
HGNC:26869	SLC25A3P1	ENSG00000236253	ENSG00000236253	163742
HGNC:43784	SLC25A3P2	ENSG00000258373	ENSG00000258373	100128618
HGNC:43785	SLC25A3P3	ENSG00000263505		100422606
HGNC:10990	SLC25A4	ENSG00000151729	ENSG00000151729	291
HGNC:10991	SLC25A5	ENSG00000005022	ENSG00000005022	292
HGNC:43438	SLC25A5-AS1	ENSG00000224281	ENSG00000224281	100303728
HGNC:19250	SLC25A5P1	ENSG00000215347	ENSG00000215347	266623
HGNC:35470	SLC25A5P2	ENSG00000235064	ENSG00000235064	344371
HGNC:507	SLC25A5P3	ENSG00000213673	ENSG00000213673	222005
HGNC:35471	SLC25A5P4	ENSG00000234421	ENSG00000234421	100131027
HGNC:511	SLC25A5P5	ENSG00000226421	ENSG00000226421	442525
HGNC:512	SLC25A5P6	ENSG00000213332	ENSG00000213332	644042
HGNC:513	SLC25A5P7	ENSG00000218180	ENSG00000218180	442255
HGNC:35469	SLC25A5P8	ENSG00000225347	ENSG00000225347	392301
HGNC:35468	SLC25A5P9	ENSG00000251078	ENSG00000251078	100133074
HGNC:10992	SLC25A6	ENSG00000169100	ENSG00000169100	293
HGNC:16554	SLC25A6P1	ENSG00000233015	ENSG00000233015	128790
HGNC:43850	SLC25A6P2	ENSG00000232203	ENSG00000232203	138412
HGNC:43852	SLC25A6P3	ENSG00000232846	ENSG00000232846	100422686
HGNC:43853	SLC25A6P4	ENSG00000266909	ENSG00000266909	100422690
HGNC:43854	SLC25A6P5	ENSG00000228948	ENSG00000228948	100129319
HGNC:43855	SLC25A6P6	ENSG00000218870	ENSG00000218870	100128312
HGNC:10980	SLC25A10	ENSG00000183048	ENSG00000183048	1468
HGNC:10981	SLC25A11	ENSG00000108528	ENSG00000108528	8402
HGNC:10982	SLC25A12	ENSG00000115840	ENSG00000115840	8604
HGNC:10983	SLC25A13	ENSG00000004864	ENSG00000004864	10165
HGNC:10984	SLC25A14	ENSG00000102078	ENSG00000102078	9016
HGNC:43856	SLC25A14P1	ENSG00000213608	ENSG00000213608	100288343
HGNC:10985	SLC25A15	ENSG00000102743	ENSG00000102743	10166
HGNC:18497	SLC25A15P1	ENSG00000227629	ENSG00000227629	100422624
HGNC:39843	SLC25A15P2	ENSG00000237164	ENSG00000237164	100874522
HGNC:39844	SLC25A15P3	ENSG00000251299	ENSG00000251299	100422635
HGNC:39845	SLC25A15P4	ENSG00000273872	ENSG00000273872	100422636
HGNC:39846	SLC25A15P5	ENSG00000249288	ENSG00000249288	100422642
HGNC:10986	SLC25A16	ENSG00000122912	ENSG00000122912	8034
HGNC:10987	SLC25A17	ENSG00000100372	ENSG00000100372	10478
HGNC:10988	SLC25A18	ENSG00000182902	ENSG00000182902	83733
HGNC:43857	SLC25A18P1	ENSG00000234309	ENSG00000234309	106480776
HGNC:14409	SLC25A19	ENSG00000125454	ENSG00000125454	60386
HGNC:1421	SLC25A20	ENSG00000178537	ENSG00000178537	788
HGNC:1422	SLC25A20P1	ENSG00000218363	ENSG00000218363	789
HGNC:14411	SLC25A21	ENSG00000183032	ENSG00000183032	89874
HGNC:44298	SLC25A21-AS1	ENSG00000258708	ENSG00000258708	100129794
HGNC:19954	SLC25A22	ENSG00000177542	ENSG00000177542	79751
HGNC:19375	SLC25A23	ENSG00000125648	ENSG00000125648	79085
HGNC:20662	SLC25A24	ENSG00000085491	ENSG00000085491	29957
HGNC:48933	SLC25A24P1	ENSG00000241361	ENSG00000241361	727941
HGNC:48934	SLC25A24P2	ENSG00000238118	ENSG00000238118	100422608
HGNC:20663	SLC25A25	ENSG00000148339	ENSG00000148339	114789
HGNC:27844	SLC25A25-AS1	ENSG00000234771	ENSG00000234771	100289019
HGNC:20661	SLC25A26	ENSG00000144741	ENSG00000144741	115286
HGNC:21065	SLC25A27	ENSG00000153291	ENSG00000153291	9481
HGNC:23472	SLC25A28	ENSG00000155287	ENSG00000155287	81894
HGNC:20116	SLC25A29	ENSG00000197119	ENSG00000197119	123096
HGNC:27371	SLC25A30	ENSG00000174032	ENSG00000174032	253512
HGNC:42795	SLC25A30-AS1	ENSG00000251015	ENSG00000251015	100874259
HGNC:25319	SLC25A31	ENSG00000151475	ENSG00000151475	83447
HGNC:29683	SLC25A32	ENSG00000164933	ENSG00000164933	81034
HGNC:29681	SLC25A33	ENSG00000171612	ENSG00000171612	84275
HGNC:27653	SLC25A34	ENSG00000162461	ENSG00000162461	284723
HGNC:53623	SLC25A34-AS1	ENSG00000224459	ENSG00000224459	110806303
HGNC:31921	SLC25A35	ENSG00000125434	ENSG00000125434	399512
HGNC:25554	SLC25A36	ENSG00000114120	ENSG00000114120	55186
HGNC:48935	SLC25A36P1	ENSG00000267781	ENSG00000267781	106480240
HGNC:29786	SLC25A37	ENSG00000147454	ENSG00000147454	51312
HGNC:26054	SLC25A38	ENSG00000144659	ENSG00000144659	54977
HGNC:43858	SLC25A38P1	ENSG00000229785	ENSG00000229785	441915
HGNC:24279	SLC25A39	ENSG00000013306	ENSG00000013306	51629
HGNC:43859	SLC25A39P1	ENSG00000226148	ENSG00000226148	100420877
HGNC:48936	SLC25A39P2	ENSG00000257016	ENSG00000257016	107126289
HGNC:29680	SLC25A40	ENSG00000075303	ENSG00000075303	55972
HGNC:28533	SLC25A41	ENSG00000181240	ENSG00000181240	284427
HGNC:28380	SLC25A42	ENSG00000181035	ENSG00000181035	284439
HGNC:30557	SLC25A43	ENSG00000077713	ENSG00000077713	203427
HGNC:29036	SLC25A44	ENSG00000160785	ENSG00000160785	9673
HGNC:27442	SLC25A45	ENSG00000162241	ENSG00000162241	283130
HGNC:25198	SLC25A46	ENSG00000164209	ENSG00000164209	91137
HGNC:20115	SLC25A47	ENSG00000140107	ENSG00000140107	283600
HGNC:43860	SLC25A47P1	ENSG00000254799	ENSG00000254799	105369316
HGNC:30451	SLC25A48	ENSG00000145832	ENSG00000145832	153328
HGNC:27965	SLC25A48-AS1	ENSG00000251045	ENSG00000251045	340074
HGNC:23323	SLC25A51	ENSG00000122696	ENSG00000122696	92014
HGNC:23325	SLC25A51P1	ENSG00000220483	ENSG00000220483	442229
HGNC:23327	SLC25A51P2	ENSG00000263716	ENSG00000263716	645423
HGNC:31051	SLC25A51P3	ENSG00000254181	ENSG00000254181	100128119
HGNC:54321	SLC25A51P4	ENSG00000189332	ENSG00000189332	494141
HGNC:23324	SLC25A52	ENSG00000141437	ENSG00000141437	147407
HGNC:31894	SLC25A53	ENSG00000269743	ENSG00000269743	401612
HGNC:55040	SLC25A53P1	ENSG00000230312		644261
HGNC:10993	SLC26A1	ENSG00000145217	ENSG00000145217	10861
HGNC:10994	SLC26A2	ENSG00000155850	ENSG00000155850	1836
HGNC:3018	SLC26A3	ENSG00000091138	ENSG00000091138	1811
HGNC:8818	SLC26A4	ENSG00000091137	ENSG00000091137	5172
HGNC:22385	SLC26A4-AS1	ENSG00000233705	ENSG00000233705	286002
HGNC:9359	SLC26A5	ENSG00000170615	ENSG00000170615	375611
HGNC:14472	SLC26A6	ENSG00000225697	ENSG00000225697	65010
HGNC:14467	SLC26A7	ENSG00000147606	ENSG00000147606	115111
HGNC:14468	SLC26A8	ENSG00000112053	ENSG00000112053	116369
HGNC:14469	SLC26A9	ENSG00000174502	ENSG00000174502	115019
HGNC:40686	SLC26A9-AS1			103021296
HGNC:14470	SLC26A10	ENSG00000135502	ENSG00000135502	65012
HGNC:14471	SLC26A11	ENSG00000181045	ENSG00000181045	284129
HGNC:10995	SLC27A1	ENSG00000130304	ENSG00000130304	376497
HGNC:10996	SLC27A2	ENSG00000140284	ENSG00000140284	11001
HGNC:10997	SLC27A3	ENSG00000143554	ENSG00000143554	11000
HGNC:10998	SLC27A4	ENSG00000167114	ENSG00000167114	10999
HGNC:10999	SLC27A5	ENSG00000083807	ENSG00000083807	10998
HGNC:11000	SLC27A6	ENSG00000113396	ENSG00000113396	28965
HGNC:11001	SLC28A1	ENSG00000156222	ENSG00000156222	9154
HGNC:11002	SLC28A2	ENSG00000137860	ENSG00000137860	9153
HGNC:16484	SLC28A3	ENSG00000197506	ENSG00000197506	64078
HGNC:11003	SLC29A1	ENSG00000112759	ENSG00000112759	2030
HGNC:11004	SLC29A2	ENSG00000174669	ENSG00000174669	3177
HGNC:23096	SLC29A3	ENSG00000198246	ENSG00000198246	55315
HGNC:23097	SLC29A4	ENSG00000164638	ENSG00000164638	222962
HGNC:43783	SLC29A4P1	ENSG00000214668	ENSG00000214668	402509
HGNC:43782	SLC29A4P2	ENSG00000214660	ENSG00000214660	100132308
HGNC:11012	SLC30A1	ENSG00000170385	ENSG00000170385	7779
HGNC:11013	SLC30A2	ENSG00000158014	ENSG00000158014	7780
HGNC:11014	SLC30A3	ENSG00000115194	ENSG00000115194	7781
HGNC:11015	SLC30A4	ENSG00000104154	ENSG00000104154	7782
HGNC:19089	SLC30A5	ENSG00000145740	ENSG00000145740	64924
HGNC:19305	SLC30A6	ENSG00000152683	ENSG00000152683	55676
HGNC:55203	SLC30A6-DT	ENSG00000272716		
HGNC:54646	SLC30A6P1	ENSG00000232277	ENSG00000232277	100422091
HGNC:19306	SLC30A7	ENSG00000162695	ENSG00000162695	148867
HGNC:20303	SLC30A8	ENSG00000164756	ENSG00000164756	169026
HGNC:1329	SLC30A9	ENSG00000014824	ENSG00000014824	10463
HGNC:25355	SLC30A10	ENSG00000196660	ENSG00000196660	55532
HGNC:11016	SLC31A1	ENSG00000136868	ENSG00000136868	1317
HGNC:17124	SLC31A1P1	ENSG00000224426	ENSG00000224426	117151
HGNC:11017	SLC31A2	ENSG00000136867	ENSG00000136867	1318
HGNC:11018	SLC32A1	ENSG00000101438	ENSG00000101438	140679
HGNC:95	SLC33A1	ENSG00000169359	ENSG00000169359	9197
HGNC:11019	SLC34A1	ENSG00000131183	ENSG00000131183	6569
HGNC:11020	SLC34A2	ENSG00000157765	ENSG00000157765	10568
HGNC:20305	SLC34A3	ENSG00000198569	ENSG00000198569	142680
HGNC:11021	SLC35A1	ENSG00000164414	ENSG00000164414	10559
HGNC:11022	SLC35A2	ENSG00000102100	ENSG00000102100	7355
HGNC:11023	SLC35A3	ENSG00000117620	ENSG00000117620	23443
HGNC:20753	SLC35A4	ENSG00000176087	ENSG00000176087	113829
HGNC:20792	SLC35A5	ENSG00000138459	ENSG00000138459	55032
HGNC:20798	SLC35B1	ENSG00000121073	ENSG00000121073	10237
HGNC:16872	SLC35B2	ENSG00000157593	ENSG00000157593	347734
HGNC:21601	SLC35B3	ENSG00000124786	ENSG00000124786	51000
HGNC:20584	SLC35B4	ENSG00000205060	ENSG00000205060	84912
HGNC:20197	SLC35C1	ENSG00000181830	ENSG00000181830	55343
HGNC:17117	SLC35C2	ENSG00000080189	ENSG00000080189	51006
HGNC:54894	SLC35C2P1	ENSG00000223498		100129483
HGNC:20800	SLC35D1	ENSG00000116704	ENSG00000116704	23169
HGNC:20799	SLC35D2	ENSG00000130958	ENSG00000130958	11046
HGNC:15621	SLC35D3	ENSG00000182747	ENSG00000182747	340146
HGNC:20803	SLC35E1	ENSG00000127526	ENSG00000127526	79939
HGNC:42046	SLC35E1P1	ENSG00000238286	ENSG00000238286	727991
HGNC:20863	SLC35E2A	ENSG00000215790	ENSG00000215790	9906
HGNC:33941	SLC35E2B	ENSG00000189339	ENSG00000189339	728661
HGNC:20864	SLC35E3	ENSG00000175782	ENSG00000175782	55508
HGNC:17058	SLC35E4	ENSG00000100036	ENSG00000100036	339665
HGNC:21483	SLC35F1	ENSG00000196376	ENSG00000196376	222553
HGNC:23615	SLC35F2	ENSG00000110660	ENSG00000110660	54733
HGNC:23616	SLC35F3	ENSG00000183780	ENSG00000183780	148641
HGNC:41027	SLC35F3-AS1	ENSG00000236244		102724100
HGNC:19845	SLC35F4	ENSG00000151812	ENSG00000151812	341880
HGNC:23617	SLC35F5	ENSG00000115084	ENSG00000115084	80255
HGNC:26055	SLC35F6	ENSG00000213699	ENSG00000213699	54978
HGNC:26607	SLC35G1	ENSG00000176273	ENSG00000176273	159371
HGNC:28480	SLC35G2	ENSG00000168917	ENSG00000168917	80723
HGNC:26848	SLC35G3	ENSG00000164729	ENSG00000164729	146861
HGNC:31043	SLC35G4	ENSG00000236396	ENSG00000236396	646000
HGNC:15546	SLC35G5	ENSG00000177710	ENSG00000177710	83650
HGNC:31351	SLC35G6	ENSG00000259224	ENSG00000259224	643664
HGNC:18761	SLC36A1	ENSG00000123643	ENSG00000123643	206358
HGNC:18762	SLC36A2	ENSG00000186335	ENSG00000186335	153201
HGNC:19659	SLC36A3	ENSG00000186334	ENSG00000186334	285641
HGNC:19660	SLC36A4	ENSG00000180773	ENSG00000180773	120103
HGNC:11024	SLC37A1	ENSG00000160190	ENSG00000160190	54020
HGNC:20644	SLC37A2	ENSG00000134955	ENSG00000134955	219855
HGNC:20651	SLC37A3	ENSG00000157800	ENSG00000157800	84255
HGNC:4061	SLC37A4	ENSG00000137700	ENSG00000137700	2542
HGNC:13447	SLC38A1	ENSG00000111371	ENSG00000111371	81539
HGNC:13448	SLC38A2	ENSG00000134294	ENSG00000134294	54407
HGNC:18044	SLC38A3	ENSG00000188338	ENSG00000188338	10991
HGNC:14679	SLC38A4	ENSG00000139209	ENSG00000139209	55089
HGNC:18070	SLC38A5	ENSG00000017483	ENSG00000017483	92745
HGNC:19863	SLC38A6	ENSG00000139974	ENSG00000139974	145389
HGNC:25582	SLC38A7	ENSG00000103042	ENSG00000103042	55238
HGNC:32434	SLC38A8	ENSG00000166558	ENSG00000166558	146167
HGNC:26907	SLC38A9	ENSG00000177058	ENSG00000177058	153129
HGNC:28237	SLC38A10	ENSG00000157637	ENSG00000157637	124565
HGNC:26836	SLC38A11	ENSG00000169507	ENSG00000169507	151258
HGNC:12876	SLC39A1	ENSG00000143570	ENSG00000143570	27173
HGNC:17127	SLC39A2	ENSG00000165794	ENSG00000165794	29986
HGNC:17128	SLC39A3	ENSG00000141873	ENSG00000141873	29985
HGNC:17129	SLC39A4	ENSG00000147804	ENSG00000147804	55630
HGNC:20502	SLC39A5	ENSG00000139540	ENSG00000139540	283375
HGNC:18607	SLC39A6	ENSG00000141424	ENSG00000141424	25800
HGNC:4927	SLC39A7	ENSG00000112473	ENSG00000112473	7922
HGNC:20862	SLC39A8	ENSG00000138821	ENSG00000138821	64116
HGNC:20182	SLC39A9	ENSG00000029364	ENSG00000029364	55334
HGNC:20861	SLC39A10	ENSG00000196950	ENSG00000196950	57181
HGNC:14463	SLC39A11	ENSG00000133195	ENSG00000133195	201266
HGNC:20860	SLC39A12	ENSG00000148482	ENSG00000148482	221074
HGNC:44881	SLC39A12-AS1	ENSG00000226083	ENSG00000226083	100129213
HGNC:20859	SLC39A13	ENSG00000165915	ENSG00000165915	91252
HGNC:20858	SLC39A14	ENSG00000104635	ENSG00000104635	23516
HGNC:10909	SLC40A1	ENSG00000138449	ENSG00000138449	30061
HGNC:19429	SLC41A1	ENSG00000133065	ENSG00000133065	254428
HGNC:31045	SLC41A2	ENSG00000136052	ENSG00000136052	84102
HGNC:31046	SLC41A3	ENSG00000114544	ENSG00000114544	54946
HGNC:9225	SLC43A1	ENSG00000149150	ENSG00000149150	8501
HGNC:23087	SLC43A2	ENSG00000167703	ENSG00000167703	124935
HGNC:17466	SLC43A3	ENSG00000134802	ENSG00000134802	29015
HGNC:18798	SLC44A1	ENSG00000070214	ENSG00000070214	23446
HGNC:17292	SLC44A2	ENSG00000129353	ENSG00000129353	57153
HGNC:28689	SLC44A3	ENSG00000143036	ENSG00000143036	126969
HGNC:49057	SLC44A3-AS1	ENSG00000224081	ENSG00000224081	101928079
HGNC:54781	SLC44A3P1	ENSG00000232658	ENSG00000232658	100420669
HGNC:13941	SLC44A4	ENSG00000204385	ENSG00000204385	80736
HGNC:28524	SLC44A5	ENSG00000137968	ENSG00000137968	204962
HGNC:17939	SLC45A1	ENSG00000162426	ENSG00000162426	50651
HGNC:16472	SLC45A2	ENSG00000164175	ENSG00000164175	51151
HGNC:8642	SLC45A3	ENSG00000158715	ENSG00000158715	85414
HGNC:29196	SLC45A4	ENSG00000022567	ENSG00000022567	57210
HGNC:30521	SLC46A1	ENSG00000076351	ENSG00000076351	113235
HGNC:16055	SLC46A2	ENSG00000119457	ENSG00000119457	57864
HGNC:27501	SLC46A3	ENSG00000139508	ENSG00000139508	283537
HGNC:25588	SLC47A1	ENSG00000142494	ENSG00000142494	55244
HGNC:51849	SLC47A1P1	ENSG00000228983	ENSG00000228983	107075108
HGNC:53866	SLC47A1P2	ENSG00000231625	ENSG00000231625	112451549
HGNC:26439	SLC47A2	ENSG00000180638	ENSG00000180638	146802
HGNC:26035	SLC48A1	ENSG00000211584	ENSG00000211584	55652
HGNC:26177	SLC49A3	ENSG00000169026	ENSG00000169026	84179
HGNC:16628	SLC49A4	ENSG00000138463	ENSG00000138463	84925
HGNC:30657	SLC50A1	ENSG00000169241	ENSG00000169241	55974
HGNC:29955	SLC51A	ENSG00000163959	ENSG00000163959	200931
HGNC:29956	SLC51B	ENSG00000186198	ENSG00000186198	123264
HGNC:30225	SLC52A1	ENSG00000132517	ENSG00000132517	55065
HGNC:30224	SLC52A2	ENSG00000185803	ENSG00000185803	79581
HGNC:16187	SLC52A3	ENSG00000101276	ENSG00000101276	113278
HGNC:26001	SLC66A1	ENSG00000040487	ENSG00000040487	54896
HGNC:25146	SLC66A1L	ENSG00000174899	ENSG00000174899	152078
HGNC:26188	SLC66A2	ENSG00000122490	ENSG00000122490	80148
HGNC:28503	SLC66A3	ENSG00000162976	ENSG00000162976	130814
HGNC:10956	SLCO1A2	ENSG00000084453	ENSG00000084453	6579
HGNC:10959	SLCO1B1	ENSG00000134538	ENSG00000134538	10599
HGNC:10961	SLCO1B3	ENSG00000111700	ENSG00000111700	28234
HGNC:54403	SLCO1B3-SLCO1B7	ENSG00000257046	ENSG00000257046	115072896
HGNC:32934	SLCO1B7	ENSG00000205754	ENSG00000205754	338821
HGNC:13819	SLCO1C1	ENSG00000139155	ENSG00000139155	53919
HGNC:10955	SLCO2A1	ENSG00000174640	ENSG00000174640	6578
HGNC:10962	SLCO2B1	ENSG00000137491	ENSG00000137491	11309
HGNC:10952	SLCO3A1	ENSG00000176463	ENSG00000176463	28232
HGNC:10953	SLCO4A1	ENSG00000101187	ENSG00000101187	28231
HGNC:40537	SLCO4A1-AS1	ENSG00000232803	ENSG00000232803	100127888
HGNC:23612	SLCO4C1	ENSG00000173930	ENSG00000173930	353189
HGNC:19046	SLCO5A1	ENSG00000137571	ENSG00000137571	81796
HGNC:23613	SLCO6A1	ENSG00000205359	ENSG00000205359	133482
HGNC:11080	SLEB1			
HGNC:11081	SLEB2			
HGNC:14535	SLEB3			
HGNC:17420	SLEH1			
HGNC:18542	SLEN1			
HGNC:18543	SLEN2			
HGNC:18544	SLEN3			
HGNC:18176	SLEV1			
HGNC:25408	SLF1	ENSG00000133302	ENSG00000133302	84250
HGNC:17814	SLF2	ENSG00000119906	ENSG00000119906	55719
HGNC:28286	SLFN5	ENSG00000166750	ENSG00000166750	162394
HGNC:26633	SLFN11	ENSG00000172716	ENSG00000172716	91607
HGNC:25500	SLFN12	ENSG00000172123	ENSG00000172123	55106
HGNC:33920	SLFN12L	ENSG00000286065	ENSG00000205045	100506736
HGNC:26481	SLFN13	ENSG00000154760	ENSG00000154760	146857
HGNC:32689	SLFN14	ENSG00000236320	ENSG00000236320	342618
HGNC:26313	SLFNL1	ENSG00000171790	ENSG00000171790	200172
HGNC:44126	SLFNL1-AS1		ENSG00000281207	100507178
HGNC:11082	SLIL1			
HGNC:11083	SLIL2			
HGNC:11084	SLIL3			
HGNC:20495	SLIRP	ENSG00000119705	ENSG00000119705	81892
HGNC:55149	SLIRPP1	ENSG00000227505		100287757
HGNC:55150	SLIRPP2	ENSG00000249277		100913179
HGNC:11085	SLIT1	ENSG00000187122	ENSG00000187122	6585
HGNC:51198	SLIT1-AS1	ENSG00000234855	ENSG00000234855	100505540
HGNC:11086	SLIT2	ENSG00000145147	ENSG00000145147	9353
